"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"CHM00058238","NANJING, CH","1996-02-29","0.00",,"49","60","41"
"CHM00058238","NANJING, CH","1996-03-01","0.00",,"45","53","39"
"CHM00058238","NANJING, CH","1996-03-02","0.00",,"44","60","30"
"CHM00058238","NANJING, CH","1996-03-03","0.00",,"50","62","36"
"CHM00058238","NANJING, CH","1996-03-04","0.00",,"49","65","33"
"CHM00058238","NANJING, CH","1996-03-05","0.00",,"52","58","49"
"CHM00058238","NANJING, CH","1996-03-06","0.00",,"57","73","42"
"CHM00058238","NANJING, CH","1996-03-07","0.00",,"58","67","55"
"CHM00058238","NANJING, CH","1996-03-08","0.01",,"44","58","34"
"CHM00058238","NANJING, CH","1996-03-09","0.06",,"39","47","32"
"CHM00058238","NANJING, CH","1996-03-10","0.00",,"43","53","34"
"CHM00058238","NANJING, CH","1996-03-11","0.00",,"45","57","33"
"CHM00058238","NANJING, CH","1996-03-12","0.00",,"45","56","37"
"CHM00058238","NANJING, CH","1996-03-13","0.00",,"51","64","38"
"CHM00058238","NANJING, CH","1996-03-14","0.63",,"50","56","49"
"CHM00058238","NANJING, CH","1996-03-15","0.38",,"48","53","43"
"CHM00058238","NANJING, CH","1996-03-16","0.52",,"50","54","47"
"CHM00058238","NANJING, CH","1996-03-17","0.37",,"47","50","43"
"CHM00058238","NANJING, CH","1996-03-18","0.07",,"42","51","37"
"CHM00058238","NANJING, CH","1996-03-19","0.18",,"41","46","36"
"CHM00058238","NANJING, CH","1996-03-20","0.02",,"41","44","37"
"CHM00058238","NANJING, CH","1996-03-21","0.07",,"45","47","44"
"CHM00058238","NANJING, CH","1996-03-22","0.01",,"42","45","39"
"CHM00058238","NANJING, CH","1996-03-23","0.00",,"42","47","39"
"CHM00058238","NANJING, CH","1996-03-24","0.44",,"39","43","38"
"CHM00058238","NANJING, CH","1996-03-25","0.01",,"41","46","36"
"CHM00058238","NANJING, CH","1996-03-26","0.21",,"44","49","40"
"CHM00058238","NANJING, CH","1996-03-27","0.20",,"44","48","41"
"CHM00058238","NANJING, CH","1996-03-28","0.87",,"43","46","40"
"CHM00058238","NANJING, CH","1996-03-29","1.22",,"47","50","43"
"CHM00058238","NANJING, CH","1996-03-30","0.00",,"49","58","44"
"CHM00058238","NANJING, CH","1996-03-31","0.00",,"49","52","45"
"CHM00058238","NANJING, CH","1996-04-01","0.05",,"45","52","34"
"CHM00058238","NANJING, CH","1996-04-02","0.00",,"46","52","38"
"CHM00058238","NANJING, CH","1996-04-03","0.00",,"47","56","36"
"CHM00058238","NANJING, CH","1996-04-04","0.00",,"49","62","36"
"CHM00058238","NANJING, CH","1996-04-05","0.00",,"54","64","42"
"CHM00058238","NANJING, CH","1996-04-06","0.01",,"61","71","53"
"CHM00058238","NANJING, CH","1996-04-07","0.00",,"62","70","49"
"CHM00058238","NANJING, CH","1996-04-08","0.00",,"58","66","53"
"CHM00058238","NANJING, CH","1996-04-09","0.02",,"52","56","47"
"CHM00058238","NANJING, CH","1996-04-10","0.09",,"52","61","44"
"CHM00058238","NANJING, CH","1996-04-11","0.00",,"52","60","43"
"CHM00058238","NANJING, CH","1996-04-12","0.01",,"49","56","44"
"CHM00058238","NANJING, CH","1996-04-13","0.00",,"49","54","43"
"CHM00058238","NANJING, CH","1996-04-14","0.02",,"49","53","46"
"CHM00058238","NANJING, CH","1996-04-15","0.00",,"51","58","44"
"CHM00058238","NANJING, CH","1996-04-16","0.00",,"62","76","46"
"CHM00058238","NANJING, CH","1996-04-17","0.00",,"67","75","62"
"CHM00058238","NANJING, CH","1996-04-18","0.01",,"62","70","54"
"CHM00058238","NANJING, CH","1996-04-19","0.00",,"58","67","50"
"CHM00058238","NANJING, CH","1996-04-20","0.00",,"60","69","46"
"CHM00058238","NANJING, CH","1996-04-21","0.00",,"58","68","45"
"CHM00058238","NANJING, CH","1996-04-22","0.00",,"59","73","45"
"CHM00058238","NANJING, CH","1996-04-23","0.00",,"64","79","50"
"CHM00058238","NANJING, CH","1996-04-24","0.00",,"68","84","53"
"CHM00058238","NANJING, CH","1996-04-25","0.00",,"72","82","61"
"CHM00058238","NANJING, CH","1996-04-26","0.00",,"73","85","60"
"CHM00058238","NANJING, CH","1996-04-27","0.22",,"69","75","65"
"CHM00058238","NANJING, CH","1996-04-28","0.51",,"67","70","65"
"CHM00058238","NANJING, CH","1996-04-29","0.08",,"68","73","65"
"CHM00058238","NANJING, CH","1996-04-30","0.00",,"67","76","59"
"CHM00058238","NANJING, CH","1996-05-01","0.00",,"70","81","60"
"CHM00058238","NANJING, CH","1996-05-02","0.00",,"69","75","62"
"CHM00058238","NANJING, CH","1996-05-03","2.20",,"62","68","59"
"CHM00058238","NANJING, CH","1996-05-04","0.02",,"58","65","52"
"CHM00058238","NANJING, CH","1996-05-05","0.00",,"62","70","50"
"CHM00058238","NANJING, CH","1996-05-06","0.32",,"62","68","57"
"CHM00058238","NANJING, CH","1996-05-07","0.78",,"64","70","60"
"CHM00058238","NANJING, CH","1996-05-08","0.00",,"66","77","54"
"CHM00058238","NANJING, CH","1996-05-09","0.00",,"67","79","52"
"CHM00058238","NANJING, CH","1996-05-10","0.00",,"66","75","57"
"CHM00058238","NANJING, CH","1996-05-11","0.02",,"69","78","60"
"CHM00058238","NANJING, CH","1996-05-12","0.00",,"68","80","54"
"CHM00058238","NANJING, CH","1996-05-13","0.00",,"70","80","60"
"CHM00058238","NANJING, CH","1996-05-14","0.00",,"69","75","64"
"CHM00058238","NANJING, CH","1996-05-15","0.00",,"64","70","61"
"CHM00058238","NANJING, CH","1996-05-16","0.00",,"64","69","59"
"CHM00058238","NANJING, CH","1996-05-17","0.00",,"69","79","60"
"CHM00058238","NANJING, CH","1996-05-18","0.00",,"67","75","60"
"CHM00058238","NANJING, CH","1996-05-19","0.00",,"72","80","63"
"CHM00058238","NANJING, CH","1996-05-20","0.00",,"76","89","63"
"CHM00058238","NANJING, CH","1996-05-21","0.00",,"77","88","64"
"CHM00058238","NANJING, CH","1996-05-22","0.00",,"75","85","62"
"CHM00058238","NANJING, CH","1996-05-23","0.00",,"73","82","63"
"CHM00058238","NANJING, CH","1996-05-24","0.00",,"72","82","61"
"CHM00058238","NANJING, CH","1996-05-25","0.03",,"71","79","63"
"CHM00058238","NANJING, CH","1996-05-26","0.00",,"71","81","63"
"CHM00058238","NANJING, CH","1996-05-27","0.00",,"67","71","64"
"CHM00058238","NANJING, CH","1996-05-28","0.00",,"69","77","65"
"CHM00058238","NANJING, CH","1996-05-29","0.00",,"69","78","62"
"CHM00058238","NANJING, CH","1996-05-30","0.00",,"71","80","64"
"CHM00058238","NANJING, CH","1996-05-31","0.00",,"74","82","65"
"CHM00058238","NANJING, CH","1996-06-01","0.00",,"76","85","68"
"CHM00058238","NANJING, CH","1996-06-02","0.00",,"79","88","67"
"CHM00058238","NANJING, CH","1996-06-03","0.20",,"77","82","72"
"CHM00058238","NANJING, CH","1996-06-04","0.02",,"71","76","68"
"CHM00058238","NANJING, CH","1996-06-05","0.06",,"68","78","62"
"CHM00058238","NANJING, CH","1996-06-06","0.00",,"71","78","64"
"CHM00058238","NANJING, CH","1996-06-07","1.27",,"72","76","70"
"CHM00058238","NANJING, CH","1996-06-08","0.00",,"73","80","67"
"CHM00058238","NANJING, CH","1996-06-09","0.19",,"76","86","70"
"CHM00058238","NANJING, CH","1996-06-10","0.00",,"79","86","74"
"CHM00058238","NANJING, CH","1996-06-11","0.15",,"74","80","69"
"CHM00058238","NANJING, CH","1996-06-12","0.00",,"78","88","68"
"CHM00058238","NANJING, CH","1996-06-13","0.00",,"81","91","71"
"CHM00058238","NANJING, CH","1996-06-14","0.00",,"84","92","74"
"CHM00058238","NANJING, CH","1996-06-15","0.00",,"86","94","76"
"CHM00058238","NANJING, CH","1996-06-16","0.43",,"81","86","75"
"CHM00058238","NANJING, CH","1996-06-17","0.06",,"80","85","78"
"CHM00058238","NANJING, CH","1996-06-18","0.00",,"80","88","69"
"CHM00058238","NANJING, CH","1996-06-19","0.07",,"80","85","75"
"CHM00058238","NANJING, CH","1996-06-20","0.00",,"76","82","72"
"CHM00058238","NANJING, CH","1996-06-21","0.00",,"78","88","70"
"CHM00058238","NANJING, CH","1996-06-22","0.00",,"81","91","71"
"CHM00058238","NANJING, CH","1996-06-23","0.20",,"79","86","71"
"CHM00058238","NANJING, CH","1996-06-24","2.80",,"68","72","64"
"CHM00058238","NANJING, CH","1996-06-25","0.26",,"70","72","67"
"CHM00058238","NANJING, CH","1996-06-26","0.00",,"74","80","69"
"CHM00058238","NANJING, CH","1996-06-27","0.08",,"75","79","73"
"CHM00058238","NANJING, CH","1996-06-28","2.77",,"76","82","72"
"CHM00058238","NANJING, CH","1996-06-29","0.32",,"78","83","73"
"CHM00058238","NANJING, CH","1996-06-30","0.00",,"76","81","71"
"CHM00058238","NANJING, CH","1996-07-01","0.00",,"78","86","71"
"CHM00058238","NANJING, CH","1996-07-02","0.00",,"79","83","75"
"CHM00058238","NANJING, CH","1996-07-03","5.13",,"75","78","73"
"CHM00058238","NANJING, CH","1996-07-04","0.17",,"79","83","75"
"CHM00058238","NANJING, CH","1996-07-05","3.59",,"77","81","75"
"CHM00058238","NANJING, CH","1996-07-06","0.00",,"82","91","75"
"CHM00058238","NANJING, CH","1996-07-07","0.00",,"84","92","76"
"CHM00058238","NANJING, CH","1996-07-08","0.00",,"77","85","73"
"CHM00058238","NANJING, CH","1996-07-09","0.00",,"73","78","68"
"CHM00058238","NANJING, CH","1996-07-10","1.59",,"69","73","67"
"CHM00058238","NANJING, CH","1996-07-11","0.14",,"71","74","68"
"CHM00058238","NANJING, CH","1996-07-12","0.09",,"72","76","70"
"CHM00058238","NANJING, CH","1996-07-13","0.00",,"76","84","67"
"CHM00058238","NANJING, CH","1996-07-14","0.61",,"76","78","73"
"CHM00058238","NANJING, CH","1996-07-15","0.74",,"76","81","73"
"CHM00058238","NANJING, CH","1996-07-16","0.76",,"75","79","72"
"CHM00058238","NANJING, CH","1996-07-17","0.14",,"83","92","75"
"CHM00058238","NANJING, CH","1996-07-18","0.06",,"80","87","74"
"CHM00058238","NANJING, CH","1996-07-19","0.24",,"79","86","74"
"CHM00058238","NANJING, CH","1996-07-20","0.92",,"82","94","73"
"CHM00058238","NANJING, CH","1996-07-21","0.37",,"79","87","75"
"CHM00058238","NANJING, CH","1996-07-22","0.00",,"82","88","76"
"CHM00058238","NANJING, CH","1996-07-23","0.00",,"88","97","80"
"CHM00058238","NANJING, CH","1996-07-24","0.00",,"89","97","82"
"CHM00058238","NANJING, CH","1996-07-25","0.00",,"88","96","83"
"CHM00058238","NANJING, CH","1996-07-26","0.00",,"87","93","81"
"CHM00058238","NANJING, CH","1996-07-27","0.00",,"86","91","81"
"CHM00058238","NANJING, CH","1996-07-28","0.00",,"87","92","81"
"CHM00058238","NANJING, CH","1996-07-29","0.00",,"87","94","80"
"CHM00058238","NANJING, CH","1996-07-30","0.00",,"87","95","80"
"CHM00058238","NANJING, CH","1996-07-31","0.00",,"85","92","78"
"CHM00058238","NANJING, CH","1996-08-01","0.03",,"85","89","81"
"CHM00058238","NANJING, CH","1996-08-02","0.00",,"85","90","81"
"CHM00058238","NANJING, CH","1996-08-03","0.00",,"87","94","81"
"CHM00058238","NANJING, CH","1996-08-04","0.00",,"88","98","80"
"CHM00058238","NANJING, CH","1996-08-05","0.00",,"87","96","79"
"CHM00058238","NANJING, CH","1996-08-06","0.00",,"87","97","79"
"CHM00058238","NANJING, CH","1996-08-07","0.00",,"88","98","79"
"CHM00058238","NANJING, CH","1996-08-08","0.00",,"87","95","80"
"CHM00058238","NANJING, CH","1996-08-09","0.00",,"86","94","80"
"CHM00058238","NANJING, CH","1996-08-10","0.00",,"87","96","81"
"CHM00058238","NANJING, CH","1996-08-11","0.00",,"88","96","80"
"CHM00058238","NANJING, CH","1996-08-12","0.00",,"84","89","79"
"CHM00058238","NANJING, CH","1996-08-13","0.77",,"80","87","74"
"CHM00058238","NANJING, CH","1996-08-14","0.00",,"81","88","72"
"CHM00058238","NANJING, CH","1996-08-15","0.00",,"83","91","75"
"CHM00058238","NANJING, CH","1996-08-16","0.00",,"83","90","76"
"CHM00058238","NANJING, CH","1996-08-17","0.00",,"83","91","76"
"CHM00058238","NANJING, CH","1996-08-18","0.05",,"81","90","78"
"CHM00058238","NANJING, CH","1996-08-19","1.47",,"80","86","75"
"CHM00058238","NANJING, CH","1996-08-20","0.08",,"82","89","78"
"CHM00058238","NANJING, CH","1996-08-21","0.00",,"82","89","78"
"CHM00058238","NANJING, CH","1996-08-22","0.00",,"82","89","76"
"CHM00058238","NANJING, CH","1996-08-23","0.00",,"77","82","73"
"CHM00058238","NANJING, CH","1996-08-24","0.00",,"75","79","71"
"CHM00058238","NANJING, CH","1996-08-25","0.00",,"80","87","71"
"CHM00058238","NANJING, CH","1996-08-26","0.19",,"82","90","75"
"CHM00058238","NANJING, CH","1996-08-27","0.06",,"78","82","74"
"CHM00058238","NANJING, CH","1996-08-28","0.00",,"75","81","71"
"CHM00058238","NANJING, CH","1996-08-29","0.05",,"75","80","70"
"CHM00058238","NANJING, CH","1996-08-30","0.56",,"72","78","67"
"CHM00058238","NANJING, CH","1996-08-31","0.00",,"76","85","65"
"CHM00058238","NANJING, CH","1996-09-01","0.00",,"78","86","70"
"CHM00058238","NANJING, CH","1996-09-02","0.00",,"77","86","68"
"CHM00058238","NANJING, CH","1996-09-03","0.00",,"77","86","67"
"CHM00058238","NANJING, CH","1996-09-04","0.00",,"77","84","70"
"CHM00058238","NANJING, CH","1996-09-05","0.00",,"78","87","70"
"CHM00058238","NANJING, CH","1996-09-06","0.05",,"75","83","71"
"CHM00058238","NANJING, CH","1996-09-07","0.07",,"75","78","71"
"CHM00058238","NANJING, CH","1996-09-08","0.14",,"78","86","74"
"CHM00058238","NANJING, CH","1996-09-09","0.00",,"74","81","68"
"CHM00058238","NANJING, CH","1996-09-10","0.00",,"77","84","70"
"CHM00058238","NANJING, CH","1996-09-11","0.00",,"78","85","71"
"CHM00058238","NANJING, CH","1996-09-12","0.07",,"77","88","70"
"CHM00058238","NANJING, CH","1996-09-13","0.01",,"75","83","69"
"CHM00058238","NANJING, CH","1996-09-14","0.00",,"78","83","71"
"CHM00058238","NANJING, CH","1996-09-15","0.00",,"79","89","74"
"CHM00058238","NANJING, CH","1996-09-16","0.00",,"79","89","71"
"CHM00058238","NANJING, CH","1996-09-17","0.00",,"79","86","74"
"CHM00058238","NANJING, CH","1996-09-18","0.31",,"79","87","74"
"CHM00058238","NANJING, CH","1996-09-19","0.70",,"72","76","68"
"CHM00058238","NANJING, CH","1996-09-20","0.00",,"74","80","69"
"CHM00058238","NANJING, CH","1996-09-21","0.00",,"71","80","60"
"CHM00058238","NANJING, CH","1996-09-22","0.00",,"71","80","65"
"CHM00058238","NANJING, CH","1996-09-23","0.00",,"71","82","61"
"CHM00058238","NANJING, CH","1996-09-24","0.00",,"74","83","66"
"CHM00058238","NANJING, CH","1996-09-25","0.00",,"75","85","68"
"CHM00058238","NANJING, CH","1996-09-26","0.00",,"73","81","68"
"CHM00058238","NANJING, CH","1996-09-27","0.00",,"71","77","63"
"CHM00058238","NANJING, CH","1996-09-28","0.00",,"72","82","65"
"CHM00058238","NANJING, CH","1996-09-29","0.00",,"73","80","66"
"CHM00058238","NANJING, CH","1996-09-30","0.00",,"70","80","64"
"CHM00058238","NANJING, CH","1996-10-01","0.00",,"68","75","62"
"CHM00058238","NANJING, CH","1996-10-02","0.00",,"70","80","59"
"CHM00058238","NANJING, CH","1996-10-03","0.00",,"69","78","65"
"CHM00058238","NANJING, CH","1996-10-04","0.00",,"67","76","57"
"CHM00058238","NANJING, CH","1996-10-05","0.00",,"71","86","58"
"CHM00058238","NANJING, CH","1996-10-06","1.23",,"60","70","56"
"CHM00058238","NANJING, CH","1996-10-07","1.22",,"55","58","54"
"CHM00058238","NANJING, CH","1996-10-08","0.27",,"58","64","54"
"CHM00058238","NANJING, CH","1996-10-09","0.00",,"59","72","50"
"CHM00058238","NANJING, CH","1996-10-10","0.00",,"64","73","57"
"CHM00058238","NANJING, CH","1996-10-11","0.00",,"65","70","62"
"CHM00058238","NANJING, CH","1996-10-12","0.00",,"67","73","62"
"CHM00058238","NANJING, CH","1996-10-13","0.00",,"65","67","63"
"CHM00058238","NANJING, CH","1996-10-14","0.00",,"66","74","60"
"CHM00058238","NANJING, CH","1996-10-15","0.00",,"64","76","56"
"CHM00058238","NANJING, CH","1996-10-16","0.00",,"64","75","54"
"CHM00058238","NANJING, CH","1996-10-17","0.00",,"67","75","61"
"CHM00058238","NANJING, CH","1996-10-18","0.00",,"64","73","58"
"CHM00058238","NANJING, CH","1996-10-19","0.00",,"63","72","54"
"CHM00058238","NANJING, CH","1996-10-20","0.00",,"60","69","50"
"CHM00058238","NANJING, CH","1996-10-21","0.00",,"66","76","53"
"CHM00058238","NANJING, CH","1996-10-22","0.00",,"69","74","62"
"CHM00058238","NANJING, CH","1996-10-23","0.00",,"71","79","65"
"CHM00058238","NANJING, CH","1996-10-24","0.00",,"67","77","60"
"CHM00058238","NANJING, CH","1996-10-25","0.02",,"62","66","60"
"CHM00058238","NANJING, CH","1996-10-26","0.00",,"57","63","51"
"CHM00058238","NANJING, CH","1996-10-27","0.00",,"55","67","44"
"CHM00058238","NANJING, CH","1996-10-28","0.00",,"62","77","53"
"CHM00058238","NANJING, CH","1996-10-29","0.00",,"65","76","56"
"CHM00058238","NANJING, CH","1996-10-30","0.17",,"67","71","63"
"CHM00058238","NANJING, CH","1996-10-31","0.33",,"64","68","63"
"CHM00058238","NANJING, CH","1996-11-01","0.80",,"53","63","49"
"CHM00058238","NANJING, CH","1996-11-02","0.00",,"53","59","49"
"CHM00058238","NANJING, CH","1996-11-03","0.00",,"57","66","49"
"CHM00058238","NANJING, CH","1996-11-04","0.39",,"61","63","59"
"CHM00058238","NANJING, CH","1996-11-05","0.04",,"63","66","60"
"CHM00058238","NANJING, CH","1996-11-06","0.07",,"56","63","50"
"CHM00058238","NANJING, CH","1996-11-07","0.38",,"52","54","50"
"CHM00058238","NANJING, CH","1996-11-08","1.06",,"53","55","52"
"CHM00058238","NANJING, CH","1996-11-09","0.09",,"55","60","51"
"CHM00058238","NANJING, CH","1996-11-10","0.00",,"59","65","53"
"CHM00058238","NANJING, CH","1996-11-11","0.33",,"61","65","58"
"CHM00058238","NANJING, CH","1996-11-12","0.11",,"50","61","45"
"CHM00058238","NANJING, CH","1996-11-13","0.00",,"43","51","38"
"CHM00058238","NANJING, CH","1996-11-14","0.00",,"49","55","42"
"CHM00058238","NANJING, CH","1996-11-15","0.00",,"48","51","45"
"CHM00058238","NANJING, CH","1996-11-16","0.00",,"49","56","44"
"CHM00058238","NANJING, CH","1996-11-17","0.02",,"45","51","42"
"CHM00058238","NANJING, CH","1996-11-18","0.00",,"44","54","33"
"CHM00058238","NANJING, CH","1996-11-19","0.00",,"44","60","33"
"CHM00058238","NANJING, CH","1996-11-20","0.00",,"51","63","38"
"CHM00058238","NANJING, CH","1996-11-21","0.00",,"49","55","43"
"CHM00058238","NANJING, CH","1996-11-22","0.00",,"49","58","41"
"CHM00058238","NANJING, CH","1996-11-23","0.00",,"52","62","45"
"CHM00058238","NANJING, CH","1996-11-24","0.00",,"49","63","42"
"CHM00058238","NANJING, CH","1996-11-25","0.00",,"50","62","40"
"CHM00058238","NANJING, CH","1996-11-26","0.15",,"53","58","51"
"CHM00058238","NANJING, CH","1996-11-27","0.00",,"46","52","41"
"CHM00058238","NANJING, CH","1996-11-28","0.18",,"45","51","40"
"CHM00058238","NANJING, CH","1996-11-29","0.12",,"45","49","42"
"CHM00058238","NANJING, CH","1996-11-30","0.00",,"39","44","37"
"CHM00058238","NANJING, CH","1996-12-01","0.00",,"36","45","27"
"CHM00058238","NANJING, CH","1996-12-02","0.00",,"37","47","27"
"CHM00058238","NANJING, CH","1996-12-03","0.00",,"47","55","35"
"CHM00058238","NANJING, CH","1996-12-04","0.20",,"48","51","44"
"CHM00058238","NANJING, CH","1996-12-05","0.00",,"39","45","33"
"CHM00058238","NANJING, CH","1996-12-06","0.00",,"35","44","27"
"CHM00058238","NANJING, CH","1996-12-07","0.00",,"35","49","26"
"CHM00058238","NANJING, CH","1996-12-08","0.00",,"37","51","26"
"CHM00058238","NANJING, CH","1996-12-09","0.00",,"45","53","37"
"CHM00058238","NANJING, CH","1996-12-10","0.00",,"43","53","31"
"CHM00058238","NANJING, CH","1996-12-11","0.00",,"41","56","31"
"CHM00058238","NANJING, CH","1996-12-12","0.00",,"42","56","32"
"CHM00058238","NANJING, CH","1996-12-13","0.00",,"42","60","31"
"CHM00058238","NANJING, CH","1996-12-14","0.00",,"43","62","32"
"CHM00058238","NANJING, CH","1996-12-15","0.00",,"46","65","32"
"CHM00058238","NANJING, CH","1996-12-16","0.00",,"46","59","36"
"CHM00058238","NANJING, CH","1996-12-17","0.00",,"43","50","39"
"CHM00058238","NANJING, CH","1996-12-18","0.00",,"36","42","30"
"CHM00058238","NANJING, CH","1996-12-19","0.00",,"34","47","26"
"CHM00058238","NANJING, CH","1996-12-20","0.00",,"36","52","26"
"CHM00058238","NANJING, CH","1996-12-21","0.00",,"39","57","29"
"CHM00058238","NANJING, CH","1996-12-22","0.00",,"43","57","33"
"CHM00058238","NANJING, CH","1996-12-23","0.00",,"38","52","26"
"CHM00058238","NANJING, CH","1996-12-24","0.00",,"42","63","29"
"CHM00058238","NANJING, CH","1996-12-25","0.00",,"45","59","34"
"CHM00058238","NANJING, CH","1996-12-26","0.00",,"43","51","36"
"CHM00058238","NANJING, CH","1996-12-27","0.00",,"40","44","32"
"CHM00058238","NANJING, CH","1996-12-28","0.00",,"40","44","38"
"CHM00058238","NANJING, CH","1996-12-29","0.00",,"38","44","36"
"CHM00058238","NANJING, CH","1996-12-30","0.00",,"39","48","35"
"CHM00058238","NANJING, CH","1996-12-31","0.03",,"44","54","33"
"CHM00058238","NANJING, CH","1997-01-01","0.00",,"42","49","36"
"CHM00058238","NANJING, CH","1997-01-02","0.00",,"32","42","22"
"CHM00058238","NANJING, CH","1997-01-03","0.17",,"38","39","32"
"CHM00058238","NANJING, CH","1997-01-04","0.42",,"36","41","32"
"CHM00058238","NANJING, CH","1997-01-05","0.01",,"33","41","28"
"CHM00058238","NANJING, CH","1997-01-06","0.00",,"28","35","22"
"CHM00058238","NANJING, CH","1997-01-07","0.00",,"28","34","21"
"CHM00058238","NANJING, CH","1997-01-08","0.00",,"27","35","22"
"CHM00058238","NANJING, CH","1997-01-09","0.00",,"30","39","26"
"CHM00058238","NANJING, CH","1997-01-10","0.00",,"31","42","23"
"CHM00058238","NANJING, CH","1997-01-11","0.00",,"32","45","25"
"CHM00058238","NANJING, CH","1997-01-12","0.00",,"35","52","24"
"CHM00058238","NANJING, CH","1997-01-13","0.00",,"45","59","34"
"CHM00058238","NANJING, CH","1997-01-14","0.02",,"36","47","32"
"CHM00058238","NANJING, CH","1997-01-15","0.00",,"36","39","33"
"CHM00058238","NANJING, CH","1997-01-16","0.08",,"39","43","36"
"CHM00058238","NANJING, CH","1997-01-17","0.09",,"41","44","39"
"CHM00058238","NANJING, CH","1997-01-18","0.00",,"37","44","33"
"CHM00058238","NANJING, CH","1997-01-19","0.00",,"36","49","28"
"CHM00058238","NANJING, CH","1997-01-20","0.00",,"42","55","31"
"CHM00058238","NANJING, CH","1997-01-21","0.00",,"40","48","33"
"CHM00058238","NANJING, CH","1997-01-22","0.00",,"32","38","25"
"CHM00058238","NANJING, CH","1997-01-23","0.30",,"32","36","32"
"CHM00058238","NANJING, CH","1997-01-24","0.00",,"31","36","28"
"CHM00058238","NANJING, CH","1997-01-25","0.00",,"29","40","21"
"CHM00058238","NANJING, CH","1997-01-26","0.00",,"33","47","24"
"CHM00058238","NANJING, CH","1997-01-27","0.00",,"41","54","29"
"CHM00058238","NANJING, CH","1997-01-28","0.00",,"41","56","31"
"CHM00058238","NANJING, CH","1997-01-29","0.00",,"41","54","30"
"CHM00058238","NANJING, CH","1997-01-30","0.00",,"44","49","41"
"CHM00058238","NANJING, CH","1997-01-31","0.00",,"41","46","38"
"CHM00058238","NANJING, CH","1997-02-01","0.35",,"36","42","33"
"CHM00058238","NANJING, CH","1997-02-02","0.05",,"37","40","33"
"CHM00058238","NANJING, CH","1997-02-03","0.00",,"33","38","29"
"CHM00058238","NANJING, CH","1997-02-04","0.09",,"34","37","30"
"CHM00058238","NANJING, CH","1997-02-05","0.00",,"38","41","36"
"CHM00058238","NANJING, CH","1997-02-06","0.00",,"37","42","31"
"CHM00058238","NANJING, CH","1997-02-07","0.00",,"38","44","35"
"CHM00058238","NANJING, CH","1997-02-08","0.03",,"39","45","36"
"CHM00058238","NANJING, CH","1997-02-09","0.00",,"38","52","28"
"CHM00058238","NANJING, CH","1997-02-10","0.00",,"39","51","31"
"CHM00058238","NANJING, CH","1997-02-11","0.00",,"35","45","27"
"CHM00058238","NANJING, CH","1997-02-12","0.00",,"36","49","25"
"CHM00058238","NANJING, CH","1997-02-13","0.00",,"39","50","29"
"CHM00058238","NANJING, CH","1997-02-14","0.00",,"42","51","34"
"CHM00058238","NANJING, CH","1997-02-15","0.00",,"47","59","39"
"CHM00058238","NANJING, CH","1997-02-16","0.00",,"37","49","31"
"CHM00058238","NANJING, CH","1997-02-17","0.00",,"36","47","26"
"CHM00058238","NANJING, CH","1997-02-18","0.00",,"38","56","26"
"CHM00058238","NANJING, CH","1997-02-19","0.00",,"44","59","30"
"CHM00058238","NANJING, CH","1997-02-20","0.00",,"48","67","34"
"CHM00058238","NANJING, CH","1997-02-21","0.00",,"48","56","34"
"CHM00058238","NANJING, CH","1997-02-22","0.00",,"43","53","38"
"CHM00058238","NANJING, CH","1997-02-23","0.02",,"45","53","37"
"CHM00058238","NANJING, CH","1997-02-24","0.02",,"52","59","46"
"CHM00058238","NANJING, CH","1997-02-25","0.05",,"51","55","51"
"CHM00058238","NANJING, CH","1997-02-26","0.54",,"49","51","45"
"CHM00058238","NANJING, CH","1997-02-27","0.00",,"53","63","45"
"CHM00058238","NANJING, CH","1997-02-28","0.20",,"49","58","47"
"CHM00058238","NANJING, CH","1997-03-01","0.00",,"48","55","42"
"CHM00058238","NANJING, CH","1997-03-02","0.00",,"47","53","42"
"CHM00058238","NANJING, CH","1997-03-03","0.00",,"42","54","32"
"CHM00058238","NANJING, CH","1997-03-04","0.00",,"46","62","32"
"CHM00058238","NANJING, CH","1997-03-05","0.00",,"53","65","40"
"CHM00058238","NANJING, CH","1997-03-06","0.06",,"60","70","54"
"CHM00058238","NANJING, CH","1997-03-07","0.00",,"56","62","53"
"CHM00058238","NANJING, CH","1997-03-08","0.00",,"58","69","46"
"CHM00058238","NANJING, CH","1997-03-09","0.00",,"62","74","51"
"CHM00058238","NANJING, CH","1997-03-10","1.33",,"60","66","56"
"CHM00058238","NANJING, CH","1997-03-11","1.05",,"51","58","46"
"CHM00058238","NANJING, CH","1997-03-12","1.55",,"50","53","45"
"CHM00058238","NANJING, CH","1997-03-13","0.00",,"55","60","49"
"CHM00058238","NANJING, CH","1997-03-14","0.05",,"51","58","46"
"CHM00058238","NANJING, CH","1997-03-15","0.50",,"45","48","42"
"CHM00058238","NANJING, CH","1997-03-16","0.00",,"44","46","43"
"CHM00058238","NANJING, CH","1997-03-17","0.00",,"44","52","38"
"CHM00058238","NANJING, CH","1997-03-18","0.24",,"45","52","38"
"CHM00058238","NANJING, CH","1997-03-19","0.28",,"47","49","46"
"CHM00058238","NANJING, CH","1997-03-20","0.09",,"47","52","40"
"CHM00058238","NANJING, CH","1997-03-21","0.02",,"49","53","46"
